date,open,high,low,close,volume,dividends,stock_splits,Symbol,daily_return,price_range,MA_50,MA_200,Pct_From_MA50,Pct_From_MA200,cumulative_return,volatility_20d,price_range_pct,volume_ma_20,RSI
2018-02-28 05:00:00+00:00,42.241135089621714,42.56160798521604,41.95601061077826,41.972503662109375,151128400,0.0,0.0,AAPL,-0.0015135869360540788,0.6055973744377852,,,,,1.038234144028939,0.022205925132972638,1.442843103458914,192074640.0,78.68782295879889
2018-03-01 05:00:00+00:00,42.071474868825504,42.36367192217282,40.685903876338685,41.2373046875,195208000,0.0,0.0,AAPL,-0.01751620490709671,1.677768045834135,,,,,1.020048222020584,0.022707124146727587,4.068568638392863,195339260.0,81.74199732031286
2018-03-02 05:00:00+00:00,40.71890248814877,41.54364876240569,40.63642642247972,41.52244186401367,153816000,0.0,0.0,AAPL,0.006914544456153582,0.9072223399259656,,,,,1.0271013907991657,0.022726346828579738,2.1848964058932903,193583900.0,81.34889369269241
2018-03-05 05:00:00+00:00,41.28679626200407,41.88296965474033,41.12420286478362,41.66617965698242,113605600,0.0,0.0,AAPL,0.003461689306218929,0.7587667899567094,,,,,1.0306568967000977,0.019948284972103714,1.8210615808871147,181945420.0,77.24981929413406
2018-03-06 05:00:00+00:00,41.92302977255187,42.00314711448065,41.50358769350333,41.63083267211914,95154000,0.0,0.0,AAPL,-0.0008483375522851944,0.4995594209773202,,,,,1.0297825517511052,0.018715142696968296,1.199974607550628,172155420.0,75.25595843651469
2018-03-07 05:00:00+00:00,41.22316261521673,41.43759744098588,41.065283096039394,41.24436950683594,126814000,0.0,0.0,AAPL,-0.009283099579750265,0.3723143449464885,,,,,1.0202229777777103,0.01704971488706399,0.902703446308666,164847360.0,66.63752934243408
2018-03-08 05:00:00+00:00,41.350415636468696,41.736867984637264,41.25380524613253,41.694454193115234,95096400,0.0,0.0,AAPL,0.010912633449389864,0.483062738504735,,,,,1.0313562971708434,0.016025828926021213,1.1585779160637157,159280460.0,60.22777763805401
2018-03-09 05:00:00+00:00,41.93480341831056,42.415510960461866,41.80048590771087,42.41079711914063,128740800,0.0,0.0,AAPL,0.01718077235661908,0.615025052750994,,,,,1.0490757949311014,0.01418832689810146,1.4501615025609218,154839400.0,67.32430822081659
2018-03-12 04:00:00+00:00,42.48385406124085,42.97870322731675,42.46500588336334,42.8208236694336,128828400,0.0,0.0,AAPL,0.009667975566248321,0.5136973439534103,,,,,1.0592182340836378,0.014157256468191774,1.1996437712619203,147146300.0,71.50300878264039
2018-03-13 04:00:00+00:00,43.02583138817519,43.24026626913157,42.23643358912816,42.408451080322266,126774000,0.0,0.0,AAPL,-0.009630188160198672,1.0038326800034056,,,,,1.049017763186699,0.012385700306225163,2.367058108540986,141321100.0,68.60349986227675
2018-03-14 04:00:00+00:00,42.49092407367248,42.53805170675562,41.899460952314094,42.04791641235352,117473600,0.0,0.0,AAPL,-0.008501481633598984,0.6385907544415232,40.517582931518554,,3.776961432821614,,1.0400995579396481,0.012689281499426813,1.518721518039138,140684940.0,62.36454350681609
2018-03-15 04:00:00+00:00,42.06204440363286,42.472062265347326,41.960720196226994,42.097389221191406,90975200,0.0,0.0,AAPL,0.0011765816967650444,0.5113420691203316,40.550994338989256,,3.813457369935099,,1.0413233200423333,0.01224935170205415,1.214664563718187,137104720.0,57.41853180340264
2018-03-16 04:00:00+00:00,42.09741125764804,42.20816320478217,41.85470046174362,41.94895935058594,157618800,0.0,0.0,AAPL,-0.00352586878548633,0.3534627430385484,40.58157783508301,,3.369463654320553,,1.037651750652597,0.010038396330792924,0.8426019346141688,134756220.0,47.41710101576509
2018-03-19 04:00:00+00:00,41.7839998480076,41.81934467481242,40.921550117889645,41.30800247192383,133787200,0.0,0.0,AAPL,-0.015279446465056523,0.8977945569227757,40.595587158203124,,1.7549082636602469,,1.0217970062791286,0.010677175815528081,2.1734155688912518,133410360.0,42.474502871039014
2018-03-20 04:00:00+00:00,41.29387283325195,41.66147348827057,41.22317956983866,41.29387283325195,78597600,0.0,0.0,AAPL,-0.0003420557234999899,0.4382939184319099,40.60006721496582,,1.708878004099429,,1.0214474947648757,0.010635272514235154,1.0614018215287695,130554140.0,42.91355927747375
2018-03-21 04:00:00+00:00,41.246738723897394,41.258521532914536,40.35601301545062,40.35837173461914,148219600,0.0,0.0,AAPL,-0.02265471931902452,0.9025085174639145,40.5888883972168,,-0.5679304649630781,,0.9983068884718567,0.011838041667808198,2.2362361975315985,130470800.0,41.190473459431146
2018-03-22 04:00:00+00:00,40.05909922631572,40.69061741763878,39.729202200342165,39.78811264038086,165963200,0.0,0.0,AAPL,-0.014129883583710479,0.9614152172966115,40.566398239135744,,-1.9185474494603922,,0.9842009283569331,0.012080344645462954,2.416337829306519,132570580.0,33.5566794795936
2018-03-23 04:00:00+00:00,39.679719875116405,40.04025151708933,38.86675643920898,38.86675643920898,164115200,0.0,0.0,AAPL,-0.0231565696392646,1.1734950778803537,40.52566856384277,,-4.093484903328368,,0.9614102110204069,0.012232990847807245,3.019277103083719,134013860.0,26.869153870690738
2018-03-26 04:00:00+00:00,39.60431452487765,40.78959235574448,39.22021728418757,40.71183013916016,150164800,0.0,0.0,AAPL,0.04747176942426479,1.5693750715569124,40.51719375610352,,0.48037972281169355,,1.0070500548801014,0.015952596112949094,3.85483793332924,133889660.0,44.15467446978361
2018-03-27 04:00:00+00:00,40.92626059766083,41.27265428475455,39.33332353816898,39.66793441772461,163690400,0.0,0.0,AAPL,-0.025641090510235887,1.9393307465855685,40.47934539794922,,-2.0045061802449893,,0.9812281932745827,0.01683283117564371,4.888912858843055,134288560.0,40.74692226844191
2018-03-28 04:00:00+00:00,39.41108613081626,40.06381484211484,38.9256646587026,39.22964096069336,166674000,0.0,0.0,AAPL,-0.011049061753903966,1.138150183412236,40.43695541381836,,-2.985671005073814,,0.9703865423724202,0.01693037408992138,2.9012505736481766,135065840.0,35.512424853114396
2018-03-29 04:00:00+00:00,39.54303774469903,40.47146672700882,39.32860290957521,39.53596878051758,153594000,0.0,0.0,AAPL,0.00780858076501767,1.1428638174336072,40.387033462524414,,-2.1072720847312256,,0.9779638840618214,0.016752433973841886,2.8906938483743048,132985140.0,32.24676004472121
2018-04-02 04:00:00+00:00,39.26733982838251,39.80931655528173,38.755997678604295,39.276763916015625,150347200,0.0,0.0,AAPL,-0.006556178398989476,1.0533188766774373,40.33117652893066,,-2.6143859506768363,,0.9715521783701435,0.016646792109954203,2.681786307369209,132811700.0,27.69855771585054
2018-04-03 04:00:00+00:00,39.5029866878017,39.76454919969513,38.85261668864338,39.679718017578125,121112000,0.0,0.0,AAPL,0.010259350857522831,0.9119325110517522,40.28713348388672,,-1.507715773701143,,0.9815196730444334,0.016846256012812227,2.2982333459319593,133187020.0,32.80872607579899
2018-04-04 04:00:00+00:00,38.85261242545335,40.53273563782575,38.826691689439365,40.43848037719727,138422000,0.0,0.0,AAPL,0.019122171162683665,1.7060439483863874,40.26511856079102,,0.4305508653712767,,1.0002884602319304,0.017515755017799204,4.218862658717519,135350420.0,40.344871777268246
2018-04-05 04:00:00+00:00,40.66705348605198,41.05586093377513,40.54923261151675,40.718894958496094,107732800,0.0,0.0,AAPL,0.0069343501210530345,0.5066283222583792,40.248524322509766,,1.1686655446477168,,1.0072248106372277,0.0175024796936692,1.2442094088623346,134396360.0,41.95327356696553
2018-04-06 04:00:00+00:00,40.28767182758827,40.64348958929219,39.63494314832796,39.67736053466797,140021200,0.0,0.0,AAPL,-0.02557865150539418,1.0085464409642242,40.22433532714844,,-1.359810642069956,,0.9814613582183513,0.01814090436231761,2.541868782030019,136642600.0,37.99196783909225
2018-04-09 04:00:00+00:00,40.03082603416615,40.787234121145154,40.02375706853891,40.07088470458984,116070800,0.0,0.0,AAPL,0.009918103538616885,0.7634770526062411,40.22261428833008,,-0.37722456987153935,,0.9911955935883126,0.017799456492086706,1.9053161871387139,136009100.0,43.28473177897258
2018-04-10 04:00:00+00:00,40.766017853267606,41.0016595749628,40.419624234727095,40.824928283691406,113634400,0.0,0.0,AAPL,0.018817742225072376,0.5820353402357057,40.234096450805666,,1.4684854016994071,,1.009847656763085,0.018245642391567382,1.4256861302759838,135249400.0,47.64376591111131
2018-04-11 04:00:00+00:00,40.58457356135772,40.982808654567776,40.4596837339212,40.63405990600586,89726400,0.0,0.0,AAPL,-0.004675289968893659,0.5231249206465733,40.25842391967773,,0.9330618284451074,,1.0051263261433097,0.018173322735600638,1.2874050042172962,133397020.0,51.497245416485725
2018-04-12 04:00:00+00:00,40.862631446776255,41.237300917884426,40.77544156553691,41.03464889526367,91557200,0.0,0.0,AAPL,0.009858453479284268,0.46185935234751696,40.29541015625,,1.83454824295668,,1.0150353172703974,0.018289851554650512,1.1255350411949692,132101200.0,56.89696802892752
2018-04-13 04:00:00+00:00,41.18546597346766,41.43524566042456,40.96632086549492,41.17368316650391,100497200,0.0,0.0,AAPL,0.003388216421568835,0.46892479492964156,40.33301788330078,,2.0843103921345625,,1.0184744766008453,0.018310766598624795,1.138894456037216,132577300.0,63.973717496359576
2018-04-16 04:00:00+00:00,41.24437536607009,41.51772066001814,41.19724773501885,41.43053436279297,86313600,0.0,0.0,AAPL,0.006238237061531926,0.3204729249992937,40.37411994934082,,2.616563320210261,,1.024827961827001,0.01836856281658881,0.773518685984164,129012040.0,55.390579846983975
2018-04-17 04:00:00+00:00,41.588416552068885,42.16573815931842,41.56956477932666,42.000789642333984,106421600,0.0,0.0,AAPL,0.01376413044899416,0.596173379991761,40.46079711914062,,3.8061349079671105,,1.0389338275813647,0.01828336149427659,1.4194337417667455,127643760.0,68.83565525500072
2018-04-18 04:00:00+00:00,41.89947095012336,42.1374714867366,41.68032578597204,41.90653991699219,83018000,0.0,0.0,AAPL,-0.002243998890125609,0.4571457007645634,40.56441123962402,,3.308635911020326,,1.0366024612253582,0.018295596097309772,1.0908695914052327,127864780.0,72.88490124114666
2018-04-19 04:00:00+00:00,40.94510902406339,41.32920622564272,40.68590525745054,40.718894958496094,139235200,0.0,0.0,AAPL,-0.028340324943279982,0.6433009681921789,40.61357536315918,,0.2593211614470454,,1.0072248106372277,0.018720020337200168,1.5798586107208505,127415560.0,58.788546267991755
2018-04-20 04:00:00+00:00,40.20048922320154,40.34658597663197,38.98221805292191,39.05055618286133,261964400,0.0,0.0,AAPL,-0.040972103426069606,1.3643679237100628,40.64575401306152,,-3.924635841882955,,0.9659566915224959,0.020690899320872997,3.493850170330896,132215620.0,48.6103579525189
2018-04-23 04:00:00+00:00,39.31211228673161,39.33331918058596,38.66645261861864,38.937442779541016,146062000,0.0,0.0,AAPL,-0.002896588790967214,0.6668665619673178,40.69627548217773,,-4.3218517709488395,,0.963158712197272,0.020020302698537818,1.7126614239744344,131312960.0,45.27166488386865
2018-04-24 04:00:00+00:00,39.03875903971752,39.1942834208076,37.99015421983488,38.39545822143555,134768000,0.0,0.0,AAPL,-0.013919367051763443,1.204129200972723,40.72705009460449,,-5.724922054882229,,0.9497521525530944,0.016861235513421703,3.1361240541217907,130543120.0,36.616203518592506
2018-04-25 04:00:00+00:00,38.32006392000796,38.979861602588485,38.27058116128908,38.562774658203125,113528400,0.0,0.0,AAPL,0.004357714284919378,0.7092804412994056,40.73148010253906,,-5.324396360938391,,0.953890901075408,0.016035380334774023,1.839287882124754,128035020.0,35.66285096227993
2018-04-26 04:00:00+00:00,38.673524534661865,39.052907912420274,38.49679321450623,38.69709014892578,111852000,0.0,0.0,AAPL,0.003483034919378847,0.5561146979140403,40.73091453552246,,-4.99331873538692,,0.9572133363931313,0.015898472193073585,1.437096938746124,125293920.0,42.587331898715185
2018-04-27 04:00:00+00:00,38.64524313476729,38.723005335962576,37.85113166728748,38.24936676025391,142623200,0.0,0.0,AAPL,-0.011569949754588915,0.871873668675093,40.707114639282224,,-6.037637157059991,,0.9461384261866403,0.01595192382393609,2.2794460210020615,124745380.0,36.33792226549591
2018-04-30 04:00:00+00:00,38.20460519026829,39.4134451477928,38.13626705650611,38.942161560058594,169709600,0.0,0.0,AAPL,0.0181125822068402,1.277178091286693,40.67068450927734,,-4.250046366503761,,0.9632754362099962,0.01648760585033967,3.279679504479903,125713500.0,35.74758501676595
2018-05-01 04:00:00+00:00,39.213138593228464,39.87057739495727,38.94450718238343,39.847015380859375,214277600,0.0,0.0,AAPL,0.02323583962860587,0.9260702125738405,40.654990692138675,,-1.9873951451562764,,0.985657949763947,0.017166250793966227,2.3240641832830495,130371780.0,44.62332610081363
2018-05-02 04:00:00+00:00,41.29149900939005,41.88531717098934,40.95453306408884,41.60726165771485,266157600,0.0,0.0,AAPL,0.044175109729824635,0.9307841069004965,40.67723503112793,,2.2863565477723036,,1.0291994978508434,0.01937945272668299,2.237071294327561,136758560.0,53.29894618858723
2018-05-03 04:00:00+00:00,41.44468129699423,41.82641986573749,41.10535652672976,41.68267822265625,136272800,0.0,0.0,AAPL,0.0018125817930969568,0.7210633390077348,40.70466377258301,,2.4027085828233505,,1.0310650061221125,0.019339111621903687,1.7298872571384034,138185560.0,52.95408515239559
2018-05-04 04:00:00+00:00,42.00314227461454,43.416992785962016,41.98429050299031,43.31802368164063,224805200,0.0,0.0,AAPL,0.03923321458013951,1.4327022829717038,40.75806007385254,,6.280876968014436,,1.071517000753374,0.020008161611245762,3.3074045425089933,142424760.0,59.44349143166444
2018-05-07 04:00:00+00:00,43.636145641324106,44.22289500218859,43.53482139590228,43.63143539428711,169805600,0.0,0.0,AAPL,0.007235134154546241,0.6880736062863093,40.803586120605466,,6.930393974008091,,1.0792695700027017,0.019979523914343846,1.5770134538741358,145111500.0,58.37366088499127
2018-05-08 04:00:00+00:00,43.59137628229113,43.88121467892142,43.28032739177404,43.841156005859375,113611200,0.0,0.0,AAPL,0.0048066402050968016,0.6008872871473798,40.83695289611816,,7.356580000920642,,1.0844572305100142,0.019692982971167262,1.370600919070362,145110340.0,59.81816717530711
2018-05-09 04:00:00+00:00,43.95896445750849,44.15925776611903,43.64556053221597,44.14983367919922,92844800,0.0,0.0,AAPL,0.007040819664942077,0.5136972339030663,40.879226989746094,,8.000656886867025,,1.0920926983043777,0.019603089249091217,1.1635315268358304,145266260.0,69.11757328828216
2018-05-10 04:00:00+00:00,44.23939496589154,44.85913048484893,44.2181844702033,44.781368255615234,111957200,0.0,0.0,AAPL,0.014304347803546946,0.6409460146456354,40.93540428161621,,9.395202127577914,,1.1077143720946376,0.019693958372431448,1.431278318668313,146286260.0,86.10435790730477
2018-05-11 04:00:00+00:00,44.82394339538335,44.95877526691211,44.34137848487162,44.61104583740234,104848800,0.1825,0.0,AAPL,-0.00380342148637991,0.617396782040494,41.00287910461426,,8.799788726011762,,1.1035012674510412,0.019781980432917734,1.3839549610443396,146503840.0,85.4881266490765
2018-05-14 04:00:00+00:00,44.71040300032415,44.8334102552806,44.43837140382638,44.5069694519043,83115200,0.0,0.0,AAPL,-0.002332973449611031,0.3950388514542169,41.06256965637207,,8.388174009460043,,1.1009268282924658,0.019828350603759,0.8875887446821311,146343920.0,90.44275345636088
2018-05-15 04:00:00+00:00,44.18288522686713,44.25148686697226,43.7854822711913,44.10245895385742,94780800,0.0,0.0,AAPL,-0.009088700107609093,0.46600459578095865,41.11129524230957,,7.275771035473241,,1.0909208345096943,0.01988075709958014,1.0566408468709647,145761880.0,85.54292357584293
2018-05-16 04:00:00+00:00,44.01494300064036,44.58029841938682,43.99838273695559,44.51406097412109,76732400,0.0,0.0,AAPL,0.009332858757247653,0.5819156824312302,41.16895980834961,,8.125299209267473,,1.1011022445735121,0.0198998579282495,1.3072626260038047,145447600.0,86.03965656439613
2018-05-17 04:00:00+00:00,44.471473801176494,44.686735524679,44.08353130175789,44.23255920410156,69176000,0.0,0.0,AAPL,-0.006323884270706737,0.6032042229211143,41.22872360229492,,7.285783646330102,,1.0941390014086139,0.01863119078349736,1.3637108812487178,141944640.0,87.84907263065946
2018-05-18 04:00:00+00:00,44.27987803893838,44.42653815868699,44.02913514666882,44.07171249389648,73190800,0.0,0.0,AAPL,-0.0036363871568654282,0.39740301201816663,41.276268768310544,,6.772520407009532,,1.090160288396066,0.015454852863680715,0.901719015509559,132505960.0,84.7904548566319
2018-05-21 04:00:00+00:00,44.47147176599558,44.77189176145005,44.21363271617887,44.38394927978516,73603200,0.0,0.0,AAPL,0.007084743664815152,0.5582590452711784,41.315731811523435,,7.426269204811634,,1.097883794592913,0.015306845953653492,1.2577948883098593,128883020.0,83.4609316269711
2018-05-22 04:00:00+00:00,44.56137703820447,44.67965226881062,44.18289485647536,44.27278518676758,60962800,0.0,0.0,AAPL,-0.0025046012088026925,0.4967574123352634,41.34477104187012,,7.0819454821318075,,1.0951340335138506,0.01469920839191951,1.1220378619498648,125192760.0,75.97790162057251
2018-05-23 04:00:00+00:00,44.08117931824562,44.58976135945797,43.94161180474291,44.55664443969727,80233600,0.0,0.0,AAPL,0.006411596915175233,0.6481495547150544,41.38773490905762,,7.6566391893704315,,1.1021555915048316,0.014685122805231368,1.454664198495146,123528020.0,76.91579429482746
2018-05-24 04:00:00+00:00,44.65363319763173,44.67018985359245,44.048064572421104,44.5069694519043,92936000,0.0,0.0,AAPL,-0.0011148727292560334,0.6221252811713427,41.436915969848634,,7.408981605410913,,1.1009268282924658,0.014784507122009911,1.3978154181978888,122582220.0,65.83934958424072
2018-05-25 04:00:00+00:00,44.5258828228153,44.86178397307931,44.38868315138812,44.60867691040039,69844000,0.0,0.0,AAPL,0.002285202963684174,0.4731008216911903,41.48714172363281,,7.524102787224369,,1.103442669543279,0.014174661135559569,1.060557843133178,118943260.0,63.79725237675647
2018-05-29 04:00:00+00:00,44.37686033222494,44.64889187202692,44.20417592642915,44.44782257080078,90056400,0.0,0.0,AAPL,-0.0036058980167176236,0.44471594559777117,41.53711898803711,,7.007475852145573,,1.0994637678096113,0.014176030979765608,1.0005348291007612,114960600.0,58.68510500723051
2018-05-30 04:00:00+00:00,44.40525565741025,44.47148950195312,44.18289763238467,44.353214263916016,74762000,0.0,0.0,AAPL,-0.0021285251203040367,0.2885918695684495,41.59802322387695,,6.623370118360833,,1.0971235315609644,0.013749577731718915,0.6506673177083272,107984820.0,53.10173264187449
